"sim_id","n_events","loss"
3669,5,7.66856006922387
3670,10,7253.40719911302
3671,3,5297.30514699197
3672,9,1031.73432310283
3673,0,0
3674,3,503.121931309422
3675,0,0
3676,0,0
3677,0,0
3678,5,114.429822458386
3679,0,0
3680,0,0
3681,0,0
3682,11,1790.08073039593
3683,8,1303.49098752326
3684,9,945.512931231032
3685,9,958.469515291952
3686,0,0
3687,5,25.0603079155516
3688,2,223.540339820223
3689,10,721.28545029015
3690,0,0
3691,5,379.921314295228
3692,0,0
3693,3,1.1922555126708
3694,0,0
3695,9,1803.06330469601
3696,0,0
3697,6,23735.9913533749
3698,6,2340.45532282211
3699,4,43.9449493585353
3700,8,11.0958631817554
3701,0,0
3702,9,3501.68424660879
3703,3,12.1332813150284
3704,2,2.83613223003268
3705,0,0
3706,0,0
3707,8,1120.18936848234
3708,7,94.7889293975456
3709,0,0
3710,2,61.5209394375967
3711,4,9.61431216259164
3712,0,0
3713,4,161.101350251742
3714,0,0
3715,0,0
3716,0,0
3717,4,17.9421818203499
3718,0,0
3719,7,318.251838605691
3720,10,7.60828513438618
3721,6,30.0066923014781
3722,3,1082.26623593088
3723,0,0
3724,0,0
3725,0,0
3726,0,0
3727,0,0
3728,0,0
3729,9,1932.24416317677
3730,0,0
3731,0,0
3732,0,0
3733,0,0
3734,0,0
3735,1,807.526895374919
3736,3,51.8720223287709
3737,7,1652.31726165292
3738,3,1.83585983648853
3739,2,3.61108614687003
3740,10,4172.22069025423
3741,0,0
3742,5,1.94649248411522
3743,7,30.8451677164026
3744,7,366.560680592347
3745,2,1902.09486830809
3746,1,1126.03500811707
3747,7,153.746812614856
3748,1,25.4558109240493
3749,3,9.71533822394061
3750,0,0
3751,7,197.588442846627
3752,8,95.2110023578724
3753,0,0
3754,0,0
3755,2,0.444019214969947
3756,2,246.0982882088
3757,0,0
3758,0,0
3759,6,61.6250282672738
3760,1,18.3282543668628
3761,0,0
3762,0,0
3763,16,4961.41053316943
3764,0,0
3765,0,0
3766,0,0
3767,0,0
3768,0,0
3769,13,6250.49336008889
3770,0,0
3771,12,8131.70947773628
3772,12,770.77153992229
3773,9,784.044492574496
3774,1,10478.2802318449
3775,7,227.999176542658
3776,0,0
3777,0,0
3778,0,0
3779,0,0
3780,0,0
3781,8,178.033362960449
3782,0,0
3783,4,21.8483777291896
3784,16,2633.8484821044
3785,0,0
3786,0,0
3787,6,1753.33973448975
3788,0,0
3789,4,3749.73100217276
3790,2,73.1762849967432
3791,0,0
3792,12,1804.56233065173
3793,6,1265.28066377265
3794,0,0
3795,3,19.1334639365517
3796,4,383.615087106661
3797,0,0
3798,11,906.310723613618
3799,17,281.332285308298
3800,0,0
3801,0,0
3802,4,139.917316300984
3803,0,0
3804,3,161.174396322033
3805,8,671.304314262028
3806,6,546.15189561577
3807,0,0
3808,0,0
3809,0,0
3810,2,15177.5947188522
3811,0,0
3812,8,87.5977543723654
3813,9,3340.11104650908
3814,7,528.405630079094
3815,10,1063.38105129541
3816,0,0
3817,2,710.671245890877
3818,0,0
3819,0,0
3820,0,0
3821,0,0
3822,6,1561.87697198989
3823,3,25.13592169737
3824,0,0
3825,11,154.862652286356
3826,7,1812.8947450725
3827,0,0
3828,0,0
3829,5,224.055556118068
3830,0,0
3831,4,201.156554860266
3832,11,702.766467253791
3833,0,0
3834,2,26742.5938884233
3835,0,0
3836,9,1066.60236201509
3837,0,0
3838,0,0
3839,0,0
3840,0,0
3841,16,4543.52951801828
3842,8,777.936667791127
3843,3,23.4401985936868
3844,4,91.7583891167244
3845,0,0
3846,9,542.055530038283
3847,0,0
3848,3,437.437577272258
3849,6,2.08862335923302
3850,5,2314.1465045961
3851,9,348.895338265103
3852,8,181.440020040276
3853,13,743.258430952367
3854,0,0
3855,9,1307.39014004894
3856,0,0
3857,0,0
3858,4,15863.9771453625
3859,0,0
3860,0,0
3861,0,0
3862,9,1142.41215158645
3863,7,273.975413150868
3864,13,928.424824143095
3865,0,0
3866,10,576.100793988595
3867,10,1852.97015546584
3868,6,422.781978856655
3869,3,5.14555845002456
3870,0,0
3871,9,369.544140219316
3872,7,2105.39396543133
3873,0,0
3874,0,0
3875,4,17665.3021890999
3876,10,527.11957026314
3877,0,0
3878,4,3.47027750576368
3879,0,0
3880,2,2.06450045726155
3881,2,3.25233975366542
3882,0,0
3883,0,0
3884,8,124.238458590651
3885,4,24238.2295034894
3886,0,0
3887,0,0
3888,13,1665.68227922982
3889,2,454.195580882757
3890,12,26021.4411552282
3891,7,519.429166150968
3892,11,275.341115394255
3893,0,0
3894,5,142.235799209603
3895,0,0
3896,6,38.869196752532
3897,2,3973.4695208485
3898,2,108.726624199311
3899,0,0
3900,4,2537.07488226292
3901,0,0
3902,5,23002.1573385368
3903,9,1800.75023832409
3904,18,1450.82655668888
3905,10,619.403774600994
3906,0,0
3907,5,98.5769021664347
3908,0,0
3909,0,0
3910,1,1.96296818117992
3911,14,261.634085162505
3912,2,230.227126487557
3913,0,0
3914,7,41.3045209569189
3915,0,0
3916,15,3694.71900657242
3917,0,0
3918,0,0
3919,0,0
3920,0,0
3921,0,0
3922,0,0
3923,0,0
3924,6,2683.79038079438
3925,0,0
3926,1,42565.8274887091
3927,2,7395.00204372968
3928,2,10.8156285098841
3929,0,0
3930,5,129.491352563372
3931,0,0
3932,10,361.574179846195
3933,3,345.708561298835
3934,0,0
3935,5,73.3502174474306
3936,9,879.380624558133
3937,11,8432.47002444032
3938,2,9402.3846358631
3939,0,0
3940,9,2420.43925352884
3941,8,1298.30832529369
3942,0,0
3943,0,0
3944,6,110.888742064894
3945,7,3.47657730772956
3946,6,1806.2028598011
3947,11,202.849501686497
3948,0,0
3949,0,0
3950,10,1188.70738867438
3951,4,172.574799714737
3952,0,0
3953,4,82.5385936930252
3954,0,0
3955,3,3.06112139107085
3956,11,720.544574350822
3957,0,0
3958,5,309.662705315312
3959,1,4.63144127337121
3960,2,38558.5562155693
3961,0,0
3962,0,0
3963,11,569.776241151844
3964,3,3177.32841591861
3965,0,0
3966,6,416.997072749243
3967,0,0
3968,0,0
3969,9,4722.9726805978
3970,0,0
3971,0,0
3972,13,589.574499533606
3973,5,44.7194587642113
3974,0,0
3975,0,0
3976,4,3.97439077135394
3977,0,0
3978,0,0
3979,0,0
3980,0,0
3981,6,0.872450313639135
3982,0,0
3983,0,0
3984,2,2815.43603497337
3985,0,0
3986,4,3.77962970394216
3987,0,0
3988,0,0
3989,8,71116.9265989734
3990,5,6715.79213773354
3991,0,0
3992,3,1.78637801044897
3993,14,78.8984165362052
3994,0,0
3995,0,0
3996,5,13.9968620319916
3997,12,1158.4567535224
3998,5,73.2356369710896
3999,13,2090.45933513811
4000,0,0
4001,8,42.2108228492579
4002,0,0
4003,6,3324.79842036505
4004,0,0
4005,19,905.725987724994
4006,9,659.350991231972
4007,0,0
4008,9,1492.74445430227
4009,2,4849.57898161153
4010,0,0
4011,0,0
4012,5,8183.80357695123
4013,7,240.815088092853
4014,14,819.432610078014
4015,0,0
4016,1,0.000152154758552584
4017,3,1892.32719781246
4018,11,462.358175656681
4019,0,0
4020,4,1.41021873483434
4021,8,809.453248995069
4022,6,16.2842859382486
4023,0,0
4024,2,4455.77235682373
4025,0,0
4026,0,0
4027,13,2081.70862455902
4028,0,0
4029,7,602.497671511212
4030,8,280.289775279052
4031,0,0
4032,11,354.136325746807
4033,11,1280.26049426003
4034,4,1534.20368771108
4035,0,0
4036,2,5319.88937116139
4037,10,302.760321773238
4038,1,42.5542467698994
4039,12,107.976969388878
4040,2,0.0740812399517187
4041,0,0
4042,5,9.9020880539229
4043,1,0.000326088738686545
4044,0,0
4045,0,0
4046,0,0
4047,0,0
4048,0,0
4049,0,0
4050,6,36.108660768422
4051,0,0
4052,9,483.68840756353
4053,6,407.690021623988
4054,0,0
4055,4,562.678052525787
4056,0,0
4057,12,71.1144087180049
4058,6,115.952614353306
4059,5,23555.6536136273
4060,0,0
4061,2,18873.3924478328
4062,0,0
4063,0,0
4064,0,0
4065,0,0
4066,0,0
4067,1,2.72395459768777e-11
4068,9,237.179229997403
4069,0,0
4070,0,0
4071,4,20.301639145289
4072,5,8.12584007444294
4073,3,1389.81099056383
4074,11,6885.56931946063
4075,1,2.74493676600128e-05
4076,0,0
4077,6,927.898903016073
4078,5,96.6245616225854
4079,2,201.810722023631
4080,9,5910.52857748505
4081,0,0
4082,4,2.56001136445838
4083,0,0
4084,0,0
4085,0,0
4086,0,0
4087,8,19.5952341647249
4088,0,0
4089,7,457.14920315391
4090,9,241.247896992526
4091,0,0
4092,0,0
4093,11,3672.77948105387
4094,8,1241.18925154548
4095,0,0
4096,2,264.261552167793
4097,0,0
4098,2,31.7679742158298
4099,6,11969.4149919535
4100,10,1524.05305620047
4101,6,1458.95232671343
4102,0,0
4103,0,0
4104,0,0
4105,5,878.092938826985
4106,0,0
4107,3,9.2289027073828
4108,0,0
4109,0,0
4110,6,42.600765155693
4111,5,541.104700312766
4112,5,2073.78792073555
4113,5,168.187107085142
4114,0,0
4115,0,0
4116,3,3.72472246240195
4117,7,465.037393110191
4118,3,15.6210478901442
4119,9,1526.78050334388
4120,0,0
4121,8,351.099913040342
4122,0,0
4123,0,0
4124,3,101.775216993193
4125,6,10884.0432599435
4126,6,475.866226106853
4127,3,39.0476008744433
4128,7,173.148104004326
4129,4,206.73790574562
4130,0,0
4131,5,21.6132684427065
4132,5,251.529643846275
4133,15,552.433538520747
4134,6,2607.71842224623
4135,0,0
4136,0,0
4137,9,2931.90940609644
4138,0,0
4139,0,0
4140,0,0
4141,3,6283.84970213492
4142,0,0
4143,0,0
4144,7,1696.99650933146
4145,0,0
4146,2,4644.95779961498
4147,7,165.380021592758
4148,2,19732.9774119738
4149,8,996.971096924063
4150,7,5.51024948454385
4151,7,397.374962988141
4152,10,3376.72223587313
4153,5,2777.16610147811
4154,7,454.540183740896
4155,0,0
4156,12,2386.69904193902
4157,0,0
4158,3,13.329723267397
4159,10,1214.34847306854
4160,0,0
4161,5,269.688596233764
4162,3,421.820517053549
4163,0,0
4164,3,2215.49705760768
4165,2,0.898786058402677
4166,0,0
4167,0,0
4168,8,364.838113833743
4169,0,0
4170,0,0
4171,7,1089.10575739568
4172,0,0
4173,12,170.302466775825
4174,12,11194.6790537913
4175,5,14489.8653029882
4176,0,0
4177,0,0
4178,0,0
4179,5,268.258936883516
4180,0,0
4181,10,795.782844736229
4182,0,0
4183,14,1201.79112543638
4184,8,32508.6795990016
4185,11,260.517713536317
4186,0,0
4187,0,0
4188,0,0
4189,8,109.247006854257
4190,0,0
4191,6,135.020579415382
4192,0,0
4193,0,0
4194,14,655.993888331719
4195,5,219.961280477349
4196,0,0
4197,7,332.355913943819
4198,1,11668.0580785375
4199,11,293.207253303535
4200,6,288.934877128532
4201,2,29.4914499083712
4202,0,0
4203,3,14.8546712455949
4204,9,1453.45335793341
4205,11,516.108710907573
4206,9,1062.66769088684
4207,0,0
4208,5,18.2026324240119
4209,0,0
4210,3,233.911942794282
4211,2,5242.20468082757
4212,5,63.0911220509519
4213,8,2532.01867686958
4214,3,151.348752170144
4215,7,90.4491986302342
4216,7,221.622831700007
4217,0,0
4218,5,69.8337763073463
4219,0,0
4220,0,0
4221,0,0
4222,13,732.274565945776
4223,7,18852.780002107
4224,6,4540.61270340725
4225,8,97.1937852451751
4226,0,0
4227,0,0
4228,4,21.0510810788445
4229,0,0
4230,5,13.224110203891
4231,1,1516.121158211
4232,6,186.792461550453
4233,0,0
4234,0,0
4235,5,243.418416934569
4236,9,41027.4157513077
4237,8,1170.94578351643
4238,13,2250.86577841892
4239,2,6.32759315975094
4240,3,201.195048706402
4241,0,0
4242,7,6638.00702155369
4243,1,0.0804411502889422
4244,0,0
4245,13,262.017584054246
4246,10,231.118872341602
4247,5,43.4678288137086
4248,6,47.9879296784815
4249,0,0
4250,14,1558.52799084414
4251,0,0
4252,0,0
4253,6,273.366972004017
4254,3,125.618180426466
4255,0,0
4256,0,0
4257,4,54.967370790104
4258,2,5757.8751450197
4259,1,0.82119980689508
4260,6,251.487290026205
4261,6,1040.44758371494
4262,7,773.234121702846
4263,2,0.00136011337086585
4264,11,262.709259810812
4265,0,0
4266,0,0
4267,0,0
4268,0,0
4269,0,0
4270,0,0
4271,4,4607.15627928611
4272,9,84.018281174762
4273,0,0
4274,0,0
4275,9,129.440377147528
4276,0,0
4277,0,0
4278,8,1999.10309720491
4279,5,0.78483933018359
4280,0,0
4281,7,3252.49764038709
4282,0,0
4283,11,219.041418774362
4284,0,0
4285,0,0
4286,7,4016.89749783256
4287,0,0
4288,7,82.9661443342836
4289,10,1364.88089934341
4290,0,0
4291,0,0
4292,3,16894.7744220273
4293,9,430.914772921067
4294,7,60.9480396906366
4295,3,0.76920459434371
4296,8,285.363700557026
4297,0,0
4298,5,223.747379695172
4299,0,0
4300,16,1127.98497111391
4301,2,79.3537137845154
4302,13,475.102326956905
4303,0,0
4304,2,199.30367699272
4305,0,0
4306,5,2049.68152235027
4307,5,31.5653928793525
4308,6,536.38662519774
4309,6,1392.40099390769
4310,0,0
4311,1,0.0221371667051692
4312,0,0
4313,0,0
4314,0,0
4315,5,32.6519301715355
4316,1,1250.70695915907
4317,0,0
4318,0,0
4319,6,45.3019666227268
4320,0,0
4321,4,45510.1305075407
4322,4,805.269463938535
4323,9,756.663867787246
4324,0,0
4325,0,0
4326,3,29.3895788768596
4327,10,1737.5490273102
4328,0,0
4329,0,0
4330,5,62.6380844601754
4331,10,243.953966517331
4332,2,26.5930643807742
4333,8,5229.76364347068
4334,5,217.812098158425
4335,1,2.73576878692379
4336,6,151.326145332319
4337,3,5.63084027717764
4338,6,429.854459289905
4339,0,0
4340,9,1035.1748468299
4341,7,39.4126924122743
4342,5,14.1718434262003
4343,0,0
4344,6,186.47999517142
4345,15,510.509906939536
4346,7,348.441224561018
4347,11,1160.30690031774
4348,13,386.593949987528
4349,3,30.2041333898396
4350,2,81.7112493927734
4351,13,9397.02106074943
4352,7,1558.1183933735
4353,0,0
4354,1,0.896806788947531
4355,10,220.915055027124
4356,14,814.34430258801
4357,3,186.390497329838
4358,15,445.196262699356
4359,0,0
4360,0,0
4361,0,0
4362,11,761.523541189364
4363,0,0
4364,12,1002.45479382792
4365,3,25089.19989196
4366,0,0
4367,0,0
4368,9,335.181651221697
4369,7,33.7045677552927
4370,11,156.698506120792
4371,0,0
4372,0,0
4373,10,704.679910117984
4374,6,53.1308965735123
4375,6,1086.28828720983
4376,0,0
4377,9,1013.42822653156
4378,0,0
4379,3,15428.8125426817
4380,0,0
4381,0,0
4382,0,0
4383,0,0
4384,7,765.923603280299
4385,5,163.906995888456
4386,5,72.4245188048957
4387,0,0
4388,4,10287.5063961657
4389,0,0
4390,0,0
4391,5,24.1001965130179
4392,3,720.051449911709
4393,0,0
4394,4,191.673239164712
4395,5,10.7293697030279
4396,0,0
4397,4,8397.29745028174
4398,0,0
4399,0,0
4400,7,25.4203463083792
4401,0,0
4402,10,20551.4389601682
4403,0,0
4404,3,12.7280598680612
4405,0,0
4406,9,1294.5893458792
4407,0,0
4408,0,0
4409,0,0
4410,0,0
4411,9,452.086971500955
4412,0,0
4413,5,45.3075640202011
4414,6,8.62693254467794
4415,0,0
4416,0,0
4417,7,40.7228758545286
4418,0,0
4419,7,111.480892108049
4420,0,0
4421,9,717.997240244297
4422,6,126.281058541845
4423,11,1144.68871105511
4424,15,314.288326415063
4425,14,1700.5472005839
4426,5,9684.47065462644
4427,2,3.87955108275833
4428,0,0
4429,0,0
4430,6,209.309137964812
4431,2,0.0582275328629662
4432,0,0
4433,8,182.652883770433
4434,0,0
4435,0,0
4436,13,662.058176149322
4437,8,164.748333846541
4438,5,22.4922304324628
4439,0,0
4440,3,118.050504447406
4441,10,165.77814014143
4442,8,386.063873440684
4443,3,4.70041277180926
4444,0,0
4445,0,0
4446,7,299.710351227016
4447,2,613.919474482211
4448,0,0
4449,7,359.881422502073
4450,6,10.647678855739
4451,0,0
4452,0,0
4453,4,1787.86227694467
4454,0,0
4455,4,381.272099553665
4456,0,0
4457,0,0
4458,0,0
4459,10,872.743661320894
4460,4,66.4633232212853
4461,7,195.06616862543
4462,3,2924.9036368529
4463,5,122.097737514167
4464,6,511.360152968609
4465,11,178.358930158579
4466,0,0
4467,0,0
4468,0,0
4469,6,2960.03675412617
4470,3,3.97701612680701
4471,8,114.244169036553
4472,0,0
4473,8,56.3745843749353
4474,0,0
4475,9,7700.61434442917
4476,6,42.1849533467472
4477,0,0
4478,0,0
4479,0,0
4480,0,0
4481,0,0
4482,20,685.036487534675
4483,0,0
4484,1,0.00443623866329318
4485,0,0
4486,7,556.310992864799
4487,1,489.22582497825
4488,0,0
4489,6,855.921220757582
4490,13,11109.2929167805
4491,3,513.22338478482
4492,9,740.511013248613
4493,0,0
4494,9,615.141502634325
4495,6,188.461788947163
4496,7,358.90829489922
4497,8,292.227883816218
4498,10,151.957214201798
4499,0,0
4500,0,0
4501,0,0
4502,0,0
4503,9,2553.63855146836
4504,2,5.92424148264879
4505,8,200.426613691841
4506,0,0
4507,5,6.49930165990761
4508,4,66.9692005447967
4509,6,323.944435945229
4510,7,258.831826060247
4511,0,0
4512,0,0
4513,8,384.044288818992
4514,5,7478.63808573671
4515,0,0
4516,0,0
4517,0,0
4518,8,140.838327738627
4519,7,498.678119737004
4520,0,0
4521,2,3.44015335597734
4522,10,247.049411902057
4523,8,500.197030668144
4524,8,331.573998378454
4525,0,0
4526,0,0
4527,12,175.67382845352
4528,11,191.035857635829
4529,3,1.16996856355829
4530,0,0
4531,0,0
4532,0,0
4533,5,14949.1986010028
4534,0,0
4535,8,292.412756437802
4536,0,0
4537,0,0
4538,2,0.705508186155615
4539,0,0
4540,8,111.682256350432
4541,6,315.121428877434
4542,0,0
4543,0,0
4544,0,0
4545,0,0
4546,0,0
4547,0,0
4548,4,0.313307321856691
4549,12,1056.01922496712
4550,0,0
4551,0,0
4552,14,6011.89399572613
4553,11,165.358076807733
4554,6,7641.51121740525
4555,6,921.106050466606
4556,8,243.566615732658
4557,0,0
4558,0,0
4559,0,0
4560,12,1444.55968903995
4561,4,1500.58157233136
4562,2,0.225084283924169
4563,0,0
4564,6,9.19268372702017
4565,4,192.072479689528
4566,8,1089.57664547512
4567,1,0.0485031998981031
4568,11,241.326919727517
4569,4,14.9003599214851
4570,3,234.993584551776
4571,0,0
4572,9,3005.21075250248
4573,0,0
4574,8,2428.80011986599
4575,0,0
4576,7,947.20916649845
4577,12,376.397851044012
4578,6,340.399780070583
4579,0,0
4580,13,46.7304285720198
4581,9,1588.67849537947
4582,0,0
4583,0,0
4584,0,0
4585,0,0
4586,0,0
4587,1,543.372170112665
4588,10,813.717375981454
4589,0,0
4590,3,71.2138767906254
4591,5,145.053216067892
4592,1,0.346448813476115
4593,7,23.0723021506022
4594,0,0
4595,7,1086.39202465002
4596,8,2180.3584736721
4597,9,1418.73652681906
4598,0,0
4599,14,491.342955838696
4600,0,0
4601,4,257.540900774799
4602,13,512.610297908767
4603,0,0
4604,11,2193.66821417259
4605,9,20.6957947191052
4606,0,0
4607,0,0
4608,9,617.061411346093
4609,6,376.362860100648
4610,9,1348.60779787416
4611,10,244.683079076455
4612,0,0
4613,11,513.408624031181
4614,3,3.04759183116729
4615,0,0
4616,7,127.206142844274
4617,11,931.509743753674
4618,4,554.738880124128
4619,13,353.711513802458
4620,7,53.6886404309204
4621,10,581.049335442579
4622,4,546.836301429858
4623,0,0
4624,0,0
4625,18,674.240227853364
4626,5,17.2560855469022
4627,6,6298.00461407822
4628,0,0
4629,6,341.006886078353
4630,0,0
4631,3,149.832967315417
4632,4,24771.718837057
4633,7,386.850784649522
4634,1,0.275487825508155
4635,10,597.181598475291
4636,0,0
4637,4,21824.2030388933
4638,10,756.790943971463
4639,8,767.552910161602
4640,10,165.516637246655
4641,2,9.48644230442514
4642,0,0
4643,4,267.417442501275
4644,8,4371.38431523145
4645,6,106.54104278714
4646,8,1530.36805877106
4647,3,69.1251607083776
4648,0,0
4649,5,9.95916446480997
4650,6,6.50200406172877
4651,0,0
4652,8,94.0601702705733
4653,4,33.7389938574745
4654,0,0
4655,8,7858.43054006896
4656,6,2081.56426506352
4657,5,5.76374695864324
4658,7,290.970579000718
4659,9,1807.73811026229
4660,4,81.2644213175422
4661,5,253.445487224626
4662,0,0
4663,10,6274.38904294826
4664,0,0
4665,0,0
4666,1,452.807734666797
4667,0,0
4668,4,1561.06963991349
4669,0,0
4670,2,173.200766662064
4671,4,43182.5232648089
4672,8,9.44526310326552
4673,11,11.5516275484433
4674,0,0
4675,3,4.80301969974544
4676,3,2165.97166456826
4677,8,700.532090982133
4678,0,0
4679,9,4641.88378244498
4680,10,155.117674584357
4681,4,633.576936962342
4682,0,0
4683,0,0
4684,0,0
4685,7,5292.49217088766
4686,2,1222.47059992047
4687,5,17.1510610252584
4688,5,451.016412202801
4689,12,6954.63672455195
4690,10,2099.47507370461
4691,6,101.391900875471
4692,4,289.768768953504
4693,10,963.6247431791
4694,3,22680.4780950499
4695,8,262.229011620936
4696,0,0
4697,0,0
4698,0,0
4699,2,546.340123568802
4700,0,0
4701,7,993.911864158154
4702,3,7.91126304688276
4703,0,0
4704,0,0
4705,0,0
4706,4,6645.90784572681
4707,0,0
4708,16,1411.8218419325
4709,0,0
4710,5,43.1552441770705
4711,12,1592.971336964
4712,6,5.06779813200221
4713,0,0
4714,0,0
4715,5,38.682528420196
4716,6,35.1330238248322
4717,0,0
4718,0,0
4719,0,0
4720,12,968.288125013231
4721,9,454.096873540575
4722,8,61.2221431093003
4723,0,0
4724,14,185.214638315454
4725,0,0
4726,0,0
4727,3,6035.72197081126
4728,0,0
4729,13,5622.6191600829
4730,0,0
4731,10,148.224669643815
4732,1,3.91960270226079e-06
4733,0,0
4734,6,86.634094264595
4735,0,0
4736,2,169.755247042976
4737,0,0
4738,4,93.9964602650586
4739,1,0.000437015113425923
4740,5,11854.9729049225
4741,0,0
4742,6,62.4782714136109
4743,3,2.65821696344541
4744,2,0.27745205837882
4745,7,1075.26923750333
4746,12,346.771743499295
4747,5,21.4911359296918
4748,0,0
4749,9,323.348380003251
4750,0,0
4751,0,0
4752,3,77.9113495040732
4753,0,0
4754,5,56.751117884335
4755,3,776.626764990613
4756,0,0
4757,0,0
4758,8,1748.477500327
4759,0,0
4760,12,538.183694124418
4761,11,283.063465537207
4762,5,1102.75526033199
4763,0,0
4764,0,0
4765,7,160.214057992115
4766,0,0
4767,0,0
4768,7,750.414315335528
4769,9,174.034077949007
4770,5,28.2258406657668
4771,0,0
4772,7,106.492809348791
4773,0,0
4774,6,82.8459212256169
4775,0,0
4776,0,0
4777,5,2481.53122540647
4778,3,7741.77791779421
4779,0,0
4780,9,1525.60581245658
4781,0,0
4782,0,0
4783,0,0
4784,6,3070.57729601011
4785,14,311.022251551231
4786,0,0
4787,4,51.8867696774761
4788,7,705.06985595202
4789,6,601.456291829227
4790,4,1.12376263296524
4791,4,57.9517695575614
4792,12,247.616617157219
4793,3,4874.61430615605
4794,8,355.463594375817
4795,0,0
4796,4,26858.3322616484
4797,7,153.48509421183
4798,3,35046.5914042635
4799,0,0
4800,5,666.302412674665
4801,9,497.624009047921
4802,3,904.246718453796
4803,0,0
4804,2,11697.2934217814
4805,0,0
4806,0,0
4807,3,4530.70366133822
4808,9,6269.59338052685
4809,0,0
4810,8,49.0217832246816
4811,0,0
4812,0,0
4813,10,1250.44952747343
4814,7,533.582484178213
4815,5,29.8059531676624
4816,0,0
4817,0,0
4818,5,861.563765008632
4819,0,0
4820,0,0
4821,1,8758.14893381862
4822,0,0
4823,8,115.75873314584
4824,15,1059.71586574202
4825,5,8.29673024348083
4826,15,1028.82996971352
4827,18,1204.66982592823
4828,19,1369.13071879657
4829,4,141.586383005026
4830,6,233.093434739777
4831,0,0
4832,3,0.0183322091838794
4833,0,0
4834,0,0
4835,0,0
4836,0,0
4837,6,35.5101444280455
4838,6,881.707124941144
4839,6,574.65941658115
4840,0,0
4841,0,0
4842,0,0
4843,0,0
4844,6,98.2972349303975
4845,2,404.557725813687
4846,10,154.550034741486
4847,0,0
4848,0,0
4849,6,33518.1308028503
4850,3,1004.09364786857
4851,4,3107.62039977158
4852,2,7.52081795313947
4853,3,1.55138565644762
4854,0,0
4855,0,0
4856,0,0
4857,6,67.3554209254726
4858,9,85.7921193380837
4859,9,319.107274424593
4860,0,0
4861,0,0
4862,0,0
4863,0,0
4864,16,293.067279540026
4865,9,359.584664185126
4866,0,0
4867,0,0
4868,6,159.419863388817
4869,0,0
4870,0,0
4871,3,2242.09961762981
4872,13,191.473799965657
4873,0,0
4874,0,0
4875,11,364.52135471884
4876,0,0
4877,11,1160.92718017543
4878,0,0
4879,0,0
4880,5,10110.6915875888
4881,9,10041.5423758513
4882,10,449.415794100983
4883,11,225.454949004346
4884,4,18587.0572451169
4885,0,0
4886,10,653.165275961305
4887,5,65.8823873497333
4888,7,708.327919618489
4889,0,0
4890,0,0
4891,0,0
4892,15,1349.69598757884
4893,2,4505.1287430203
4894,12,78.2504594205385
4895,1,37.859280931335
4896,0,0
4897,5,109.145594433749
4898,10,2416.48409008499
4899,5,133.764278225513
4900,0,0
4901,2,29.0834997286927
4902,0,0
4903,0,0
4904,2,725.138188810107
4905,5,30.0389117217746
4906,0,0
4907,7,5048.35478671572
4908,11,562.949962495023
4909,0,0
4910,0,0
4911,0,0
4912,0,0
4913,8,2390.47019780434
4914,7,296.431597451574
4915,0,0
4916,0,0
4917,6,121.277160269141
4918,0,0
4919,0,0
4920,6,754.187759231212
4921,9,6026.15488213711
4922,7,85.4199027549996
4923,5,29.9929202151269
4924,0,0
4925,10,543.048395209446
4926,2,10794.4733978737
4927,3,625.811431337064
4928,12,162.102976108289
4929,0,0
4930,0,0
4931,3,0.404457104403134
4932,6,237.739716241685
4933,0,0
4934,0,0
4935,5,298.527684651159
4936,0,0
4937,0,0
4938,3,72863.6454330571
4939,7,549.837181920191
4940,9,183.936007027017
4941,0,0
4942,0,0
4943,6,1982.19393938788
4944,0,0
4945,0,0
4946,0,0
4947,0,0
4948,3,196.390205430733
4949,0,0
4950,0,0
4951,0,0
4952,0,0
4953,5,848.318493104934
4954,0,0
4955,9,421.917673160596
4956,0,0
4957,6,20629.2081509261
4958,5,6.55793823075842
4959,1,490.291553210778
4960,7,275.531115289547
4961,0,0
4962,0,0
4963,5,13.7356925951094
4964,4,5.23192836681358
4965,0,0
4966,4,400.688116516725
4967,5,67.8747659837074
4968,0,0
4969,0,0
4970,6,450.386809677982
4971,8,761.044142188435
4972,6,254.132092245528
4973,0,0
4974,4,18.5885496150746
4975,0,0
4976,9,118.034243107138
4977,4,46.6757205444115
4978,0,0
4979,15,35207.8261160065
4980,16,983.117484496409
4981,9,252.749009054736
4982,2,36.9253961133501
4983,0,0
4984,8,493.095038397487
4985,5,2.66194909151234
4986,0,0
4987,2,54.6677854833914
4988,11,388.186068752476
4989,0,0
4990,0,0
4991,4,137.624363301539
4992,0,0
4993,0,0
4994,0,0
4995,12,193.973910541646
4996,3,19874.756126627
4997,0,0
4998,5,292.449386229735
4999,11,353.182781969864
5000,0,0
5001,0,0
5002,5,26.286912251747
5003,5,21685.3421799807
5004,0,0
5005,8,360.04358307821
5006,0,0
5007,14,2547.95151460925
5008,8,6098.23192358531
5009,7,128.670566956617
5010,8,32.6186006725844
5011,0,0
5012,2,0.163900261706849
5013,3,0.275117264158401
5014,12,360.374988938704
5015,0,0
5016,9,2444.40131669997
5017,14,3399.78515977039
5018,1,1.67890327575649
5019,7,45.3974004163932
5020,12,3118.75640723834
5021,2,4.29146024299912
5022,10,3631.85168315491
5023,5,216.487398632927
5024,12,545.188740218085
5025,8,118.352774578525
5026,0,0
5027,0,0
