"sim_id","n_events","loss","param_mult","loss_total"
354,13,501.068886060293,6.26973339122902,3141.56832623815
355,8,5759.05799519895,0.813569867359618,4685.39604927036
356,7,128.986477381521,0.323353952574079,41.7082872899218
357,0,0,1.9561715416799,0
358,5,16.4653195324755,0.605949081755558,9.9771452515154
359,0,0,0.519078723819545,0
360,4,991.474009730424,0.845158043338742,837.952234084982
361,9,846.349171576506,0.799248341393591,676.443171622362
362,4,710.822511548254,0.200432680414498,142.472061288582
363,1,7.01923477821813,0.296840388521313,2.08359237868858
364,5,549.86635103393,0.556123874022997,305.793805331879
365,0,0,0.539531572554238,0
366,11,954.995355822029,1.07815552450719,1029.63351875823
367,3,1.14430740786262,0.925133018231523,1.05863656602064
368,0,0,1.1617235833361,0
369,0,0,0.504170687273744,0
370,10,954.84572414798,0.0941147484463471,89.8650651332573
371,0,0,1.17712031406393,0
372,0,0,0.757180003607905,0
373,9,2832.74914155367,0.292545713725276,828.708619420483
374,0,0,1.23032703946813,0
375,2,558.72180678361,2.39942734456242,1340.61238119992
376,12,2552.67450096364,0.0923147518503857,235.649513111266
377,14,8865.86082977718,0.421319920881532,3735.36378334839
378,16,395.098787504191,0.0923147518503857,36.4734465248376
379,0,0,1.05419759681531,0
380,8,458.419469973848,0.101779994337878,46.6579310583113
381,15,117.117978673818,0.493095826563077,57.7503864995632
382,0,0,1.20099147831901,0
383,0,0,0.29267326115519,0
384,7,739.362347104868,0.974814367032718,720.741038400857
385,0,0,0.311508105250154,0
386,0,0,0.417588761191531,0
387,0,0,0.22235384969649,0
388,6,398.98886663503,0.663132139429513,264.582340740244
389,2,8325.40082886764,0.292545713725276,2435.56032753009
390,0,0,0.158583412699438,0
391,8,270.258358161592,2.9846935947202,806.638390524501
392,6,1367.34040896475,0.330795372452178,452.30987985241
393,0,0,0.326676687494253,0
394,9,1129.31103789149,0.127003479648174,143.426431417311
395,0,0,0.907210005616685,0
396,0,0,0.282847346490179,0
397,2,4317.18513994946,1.20243841849334,5191.14927202376
398,5,221.843460391472,0.675978347281063,149.961375710539
399,0,0,0.314338460451839,0
400,0,0,0.260937029196956,0
401,0,0,0.196871289336106,0
402,12,2166.73428769938,0.137422304960192,297.75762005193
403,7,565.0272332214,0.158583412699438,89.6039469123707
404,4,79.8421585858992,1.11331524649141,88.8894924664667
405,0,0,2.89713717647204,0
406,0,0,4.14565519909714,0
407,8,193.339119882393,2.27162900244991,439.194752032984
408,11,652.660637438034,0.3045606826289,198.774769263141
409,0,0,0.216470387546677,0
410,0,0,2.00480779975695,0
411,10,1148.32180958196,0.137422304960192,157.805029908813
412,0,0,1.59908567082366,0
413,5,234.611534997923,0.566159726978834,132.82760260051
414,11,4416.27505772016,1.02854217969208,4542.32517398724
415,6,366.024017790217,0.916358383981005,335.409177440478
416,0,0,0.307508797730026,0
417,4,18.3956815359381,0.608748358058135,11.1983409303626
418,4,547.414485117105,1.44512397021741,791.081794086953
419,10,665.858701065647,0.957555415830035,637.596605382962
420,6,12935.5308147956,0.0632879701236462,818.663487740288
421,4,504.906739528539,1.35354731539397,683.415161813176
422,6,154.789602585325,0.551476207048874,85.3627829243574
423,8,484.9941126089,0.581085609044686,281.82309930843
424,4,134.046977091332,0.920299154549779,123.363319687106
425,0,0,1.16345447002819,0
426,10,2774.58993750116,1.27805804058904,3546.08697896081
427,0,0,1.75917335100563,0
428,0,0,2.4572510360931,0
429,0,0,0.0594138291196714,0
430,6,4550.10198364652,0.751710040266128,3420.35734534192
431,1,0.000588217584023793,1.78872545186148,0.00105215976377583
432,3,25.2757317460761,0.411953809245188,10.4124339742556
433,11,4400.47353002913,0.723860125147505,3185.32732015517
434,5,51161.3045986163,1.73634695246529,88833.7753239559
435,0,0,1.14361467961301,0
436,7,42.6523878392161,0.200432680414498,8.54893242069281
437,0,0,1.08022317395412,0
438,0,0,1.93527414422546,0
439,7,2810.92014151935,0.126801858589827,356.429898292234
440,0,0,0.314255807718741,0
441,0,0,0.916358383981005,0
442,1,2.27969161979766,2.24003856314956,5.10659714043564
443,0,0,2.07497774362504,0
444,6,528.937627896306,0.243954291098871,129.036604048962
445,0,0,0.175483410082471,0
446,13,379.498394032089,0.813569867359618,308.748458095875
447,0,0,1.20501881533163,0
448,0,0,1.35354731539397,0
449,13,152.295945396455,0.566159726978834,86.2238308656401
450,0,0,0.714291297621002,0
451,1,2.60592146694196,0.802544713097797,2.09136849604233
452,2,2229.42599598112,0.439632135764522,980.127312142127
453,0,0,0.277594510535085,0
454,13,1198.06479200772,2.08851307332662,2502.17398080047
455,11,292.409288784444,0.848933889878537,248.236154964395
456,3,59.2141619645333,0.26048322131917,15.4242956562367
457,1,10.5124061860429,0.32219474770051,3.38704205883738
458,5,2494.00382341623,0.705528575653627,1759.59096520955
459,5,311.615630067907,0.266452715933865,83.0308309590364
460,0,0,1.50428095321953,0
461,2,40.3491575289585,0.237501770939904,9.58299636906082
462,9,88.6524433831631,0.397692438764595,35.2564064114903
463,0,0,0.122568838809095,0
464,13,603.785920722735,1.16240770178569,701.84540447787
465,0,0,1.23586548439269,0
466,7,221.374369091967,1.02854217969208,227.69287611381
467,6,4.33885397715512,0.127003479648174,0.551049552784019
468,0,0,0.117641507544784,0
469,6,3.31327564690339,0.351080661662319,1.16322700638449
470,0,0,0.683268598412736,0
471,7,1296.22244166868,0.920299154549779,1192.91241717614
472,8,945.120612786916,0.0366070158390588,34.5980452421116
473,0,0,1.01178330405094,0
474,0,0,2.24003856314956,0
475,8,236.089147645043,1.09489299046665,258.492352881805
476,0,0,2.00007809991402,0
477,7,254.265745806021,0.778700075326868,197.996755412191
478,2,1.62074596500482,1.18301737030514,1.91737062945267
479,13,3319.0050443562,0.450045204367701,1493.70230348472
480,0,0,0.3377954576683,0
481,7,281.756347206532,0.290795202777488,81.9333941197679
482,0,0,1.76539813360437,0
483,0,0,0.522605249557082,0
484,5,89.4693305788694,0.411287950333624,36.7976575915047
485,12,3269.90276970263,1.40860509389726,4606.0016979519
486,0,0,2.4572510360931,0
487,0,0,1.18256285983921,0
488,0,0,0.457867262162455,0
489,0,0,0.222687872626694,0
490,7,81.6339518425733,0.471197324983249,38.4656997360319
491,5,1.25945276822042,1.11331524649141,1.40216796909561
492,0,0,0.138833004549377,0
493,0,0,0.404193429444488,0
494,14,1832.62385856496,1.79832986618853,3295.66221834702
495,11,1088.14360327165,17.6828994286523,19241.5339005839
496,9,87.8816900585628,0.149232383742249,13.1147940947369
497,0,0,0.497013755612507,0
498,9,239.497525093708,0.167846408849191,40.1987995152479
499,0,0,0.938886752900329,0
500,0,0,0.00822124891020435,0
501,1,3521.65743508257,0.105417713393117,371.245074160274
502,15,134.055303041823,2.24710614369199,301.236495059773
503,10,3853.26499505932,0.675978347281063,2604.72370299618
504,2,1939.54041336053,2.48095470269309,4811.9119095901
505,0,0,1.1799870730004,0
506,0,0,1.03333620911755,0
507,0,0,0.175960894221213,0
508,6,528.431580773581,0.489547465958069,258.692341299924
509,0,0,0.463829344269716,0
510,13,231.085232792004,0.0858694387710218,19.8431592481203
511,9,589.596116917041,0.408619162975854,240.920271788455
512,0,0,1.55080107803698,0
513,0,0,0.480130398204408,0
514,0,0,0.974814367032718,0
515,9,74.6650572879003,1.56763358007444,117.047451062694
516,5,56.7654735886788,0.117641507544784,6.67797588946577
517,0,0,0.454950009894113,0
518,0,0,1.04158593371639,0
519,0,0,0.293226195835879,0
520,0,0,1.08022317395412,0
521,9,776.677185825533,1.49531372905319,1161.37605900732
522,0,0,0.605949081755558,0
523,0,0,1.75917335100563,0
524,7,620.324449236168,1.48952646013334,923.989681004917
525,4,62.0223627132153,1.10080609321656,68.2745947903952
526,0,0,0.462740935970158,0
527,0,0,0.77581000865494,0
528,0,0,0.417588761191531,0
529,3,249.93485446966,1.51520477961679,378.702486085255
530,7,18.2314190191957,0.471275536309364,8.59202177595218
531,4,77.7165978269334,2.95819719391705,229.901021612414
532,3,13.3331045767723,0.890767831529696,11.8767006514101
533,0,0,1.07019062071,0
534,0,0,0.759780953014908,0
535,2,1101.08024880127,1.79427791610299,1975.64397428131
536,7,67794.6475020878,2.27896193814055,154501.421266913
537,5,18.0428459142826,1.14544697918825,20.6671233484741
538,0,0,2.24003856314956,0
539,9,339.814617610895,1.14544697918825,389.239627226409
540,0,0,0.126801858589827,0
541,9,2230.21381281098,0.411287950333624,917.260067876766
542,6,228.630890050337,1.56122766130965,356.944869776431
543,0,0,1.29717912791646,0
544,2,237.800147512925,17.6828994286523,4204.99609258974
545,2,45029.9702751035,6.26973339122902,282325.908239866
546,0,0,0.974814367032718,0
547,0,0,3.63255896668371,0
548,0,0,0.427508701125415,0
549,0,0,0.233449505428555,0
550,6,1442.91283249107,1.76539813360437,2547.31562143352
551,4,16533.5916079673,0.183143936044256,3028.02704403141
552,0,0,0.772535020406269,0
553,11,3295.94884719329,2.7019448790764,8905.47210937166
554,7,388.316528878382,0.605019770783004,234.939177293251
555,0,0,0.340055153395197,0
556,5,106.024002072394,1.23459321814887,130.896513919579
557,4,57.8755104643432,0.581085609044686,33.6306262469449
558,3,685.027810640089,0.435651347091539,298.433288500522
559,6,79.4115094684267,0.802544713097797,63.7312870830016
560,8,25.6681508182557,0.238571794403568,6.12369679973267
561,0,0,1.14544697918825,0
562,0,0,1.39484367453888,0
563,0,0,1.40188915910085,0
564,0,0,1.49638429374412,0
565,0,0,0.919508870171643,0
566,2,23.9606470805602,1.25045882151475,29.961802511088
567,10,5732.73314520437,0.298725012341995,1712.51077955454
568,0,0,0.683268598412736,0
569,7,2037.57494007883,2.86691038296294,5841.54475177708
570,0,0,0.480130398204408,0
571,10,455.235297077949,0.244810519814031,111.446389715348
572,8,1107.1478650192,0.105417713393117,116.712996318396
573,2,407.829801184653,0.455393903910511,185.723205292527
574,12,579.837699525264,0.5103924140062,295.944763192501
575,0,0,1.16345447002819,0
576,12,677.594040583272,0.416062822486942,281.921689025408
577,8,24.238775168209,0.605019770783004,14.6649381963305
578,5,4.35764809756521,1.39484367453888,6.0782378847552
579,9,252.613722893718,0.916719388847085,231.575897665516
580,10,29172.1024008702,0.290795202777488,8483.10743310671
581,0,0,0.336892606387654,0
582,0,0,0.411287950333624,0
583,14,3250.16894401697,13.6030298282659,44212.1450923664
584,0,0,0.344296775842041,0
585,0,0,0.158583412699438,0
586,0,0,0.369510112784446,0
587,0,0,0.535896690909201,0
588,0,0,0.175483410082471,0
589,0,0,0.0864641881320795,0
590,5,27.1022592473301,1.55751872617491,42.2122762993636
591,0,0,0.200432680414498,0
592,0,0,0.915963817291658,0
593,4,126.917203108844,0.369510112784446,46.8971900350354
594,11,18933.3775953496,1.8033999899433,34144.4529650461
595,10,3899.42287462663,0.895855982931335,3493.32131221357
596,4,665.51523681047,0.504170687273744,335.533274333883
597,10,884.065393539774,0.938886752900329,830.03728669211
598,3,8.67490240880766,0.311508105250154,2.70230241259767
599,0,0,0.127003479648174,0
600,0,0,0.581085609044686,0
601,14,671.072744634638,0.0980982337122542,65.8310509410926
602,14,1873.14788538876,2.24003856314956,4195.92349775289
603,7,147.371817873537,0.0580168944343102,8.55005520016139
604,3,474.758274327583,0.924560701815002,438.942843304789
605,0,0,1.79427791610299,0
606,0,0,0.0858694387710218,0
607,0,0,0.501623852932571,0
608,2,1134.34762772106,1.14361467961301,1297.25659884599
609,11,182.946288411056,0.251721401673356,46.051496149769
610,6,127.660300831783,0.399540252831308,51.0054288708516
611,4,989.631548521855,0.105417713393117,104.324694946864
612,3,69.2488499761946,0.399540252831308,27.6677030277661
613,3,3.04335362060016,0.488577406416352,1.48691381876064
614,7,133.302535263955,0.578834601652922,77.1601198988361
615,14,8821.44619150921,0.411953809245188,3634.02836164368
616,0,0,0.417912903721081,0
617,0,0,0.40850255613555,0
